Timestamp,Temperature,Humidity,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,LDR,Weather
11:53:38,0.9742647058823528,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4670524972657673,0.4813129194630872,0.3995749981680955,0.0545454545454545,0
11:53:42,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.4018264840182649,0.4675993437841778,0.4792994966442953,0.3950318751373928,0.0363636363636363,0
11:53:48,0.9742647058823528,0.0533333333333333,0.8823529411764706,0.3756345177664974,0.4109589041095891,0.4676904848705796,0.4799286912751677,0.3999413790576683,0.0181818181818181,0
11:53:48,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.4109589041095891,0.4688525337222019,0.478481543624161,0.3964241225177695,0.0181818181818181,0
11:53:50,0.9742647058823528,0.0533333333333333,0.8823529411764706,0.3807106598984771,0.406392694063927,0.4678727670433831,0.4803062080536912,0.4004543123030702,0.0181818181818181,0
11:53:51,0.988970588235294,0.0533333333333333,0.8823529411764706,0.3756345177664974,0.4018264840182649,0.4696272329566168,0.4780620805369127,0.4002344837693266,0.0181818181818181,0
11:53:52,0.988970588235294,0.0533333333333333,0.8823529411764706,0.3807106598984771,0.406392694063927,0.4666879329201603,0.4824874161073825,0.398988788744779,0.0545454545454545,0
11:53:53,0.9742647058823528,0.0533333333333333,0.8823529411764706,0.3807106598984771,0.406392694063927,0.468077834487787,0.4795302013422818,0.3987689602110354,0.0545454545454545,0
11:53:53,0.9742647058823528,0.0533333333333333,0.8774509803921569,0.3807106598984771,0.406392694063927,0.4678044112285818,0.4796979865771811,0.3992086172785227,0.0181818181818181,0
11:53:55,0.9742647058823528,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4680094786729857,0.4797818791946308,0.3986956840331208,0.0181818181818181,0
11:53:55,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4675993437841778,0.4807046979865771,0.3973034366527442,0.0181818181818181,0
11:53:58,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4674854174261756,0.4803271812080536,0.398988788744779,0.0181818181818181,0
11:54:00,0.988970588235294,0.0533333333333333,0.872549019607843,0.3807106598984771,0.4109589041095891,0.4680322639445862,0.4800545302013422,0.3964241225177695,0.0181818181818181,0
11:54:01,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4675537732409769,0.4805369127516778,0.4004543123030702,0.0545454545454545,0
11:54:02,0.9742647058823528,0.0533333333333333,0.8823529411764706,0.3807106598984771,0.4109589041095891,0.4678727670433831,0.4796979865771811,0.3981827507877189,0.0181818181818181,0
11:54:03,0.988970588235294,0.0533333333333333,0.8823529411764706,0.3807106598984771,0.406392694063927,0.4675537732409769,0.4805159395973153,0.3992818934564373,0.0181818181818181,0
11:54:04,0.9742647058823528,0.0533333333333333,0.8872549019607843,0.3807106598984771,0.406392694063927,0.4665512212905577,0.4806417785234899,0.3959844654502821,0.0181818181818181,0
11:54:04,0.9742647058823528,0.0533333333333333,0.8872549019607843,0.3807106598984771,0.406392694063927,0.4691031717098067,0.4790058724832214,0.4018465596834469,0.0181818181818181,0
11:54:08,0.9742647058823528,0.0533333333333333,0.8872549019607843,0.3807106598984771,0.4109589041095891,0.4681234050309879,0.4790478187919462,0.3969370557631714,0.0363636363636363,0
11:54:08,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3807106598984771,0.4018264840182649,0.4671436383521691,0.4811870805369127,0.3982560269656334,0.0363636363636363,0
11:54:09,0.9742647058823528,0.0533333333333333,0.8774509803921569,0.3807106598984771,0.406392694063927,0.4669613561793656,0.4811870805369127,0.3984025793214626,0.0181818181818181,0
11:54:10,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4678044112285818,0.4806208053691275,0.3985491316772917,0.0181818181818181,0
11:54:12,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4683056872037914,0.4811451342281879,0.4025060452846779,0.0181818181818181,0
11:54:12,0.988970588235294,0.0533333333333333,0.8774509803921569,0.3756345177664974,0.406392694063927,0.4695133065986146,0.478984899328859,0.4019198358613615,0.0181818181818181,0
11:54:17,0.988970588235294,0.0533333333333333,0.8823529411764706,0.3807106598984771,0.4109589041095891,0.4687613926358002,0.479236577181208,0.4017732835055324,0.0181818181818181,0
